"계산방식","전략id","신호종목","실행상품코드","방향","진입ma","청산ma","추세ma","거래수","정상청산수","마감1519청산수","최대동시open","승률_pct","평균순수익률_pct","중앙순수익률_pct","평균보유분","최악거래_pct","최고거래_pct","누적복리손익","최종복리자본","누적복리수익률_pct"
"KRX_RESET","DS001800","SK하이닉스","0197X0","SHORT","5/30","3/20","50","59","57","2","2","35.59","0.0451","-0.5049","19.19","-3.7454","4.1419","19437","1019437","1.9437"
"KRX_RESET","DS001139","삼성전자","0193W0","LONG","3/20","5/10","30","106","100","6","3","34.91","0.0220","-0.2181","10.29","-1.6124","5.1443","16999","1016999","1.6999"
"KRX_RESET","DS002325","SK하이닉스","0197X0","SHORT","10/30","5/20","10","106","101","5","2","42.45","0.0246","-0.2532","18.46","-2.5799","5.2323","16350","1016350","1.6350"
"KRX_RESET","DS004594","삼성전자","0193W0","LONG","10/20","20/30","20","69","62","7","3","37.68","0.0479","-0.3635","28.78","-3.1042","7.3307","15033","1015033","1.5033"
"KRX_RESET","DS001317","SK하이닉스","0197X0","SHORT","5/30","5/10","10","101","101","0","2","45.54","0.0193","-0.1282","12.26","-2.5052","4.1457","13152","1013152","1.3152"
"KRX_RESET","DS002674","삼성전자","0193W0","LONG","10/20","10/20","20","69","63","6","2","40.58","0.0274","-0.2515","20.80","-1.7730","6.2549","12319","1012319","1.2319"
"KRX_RESET","DS000780","SK하이닉스","0193T0","LONG","3/30","3/10","50","44","44","0","2","43.18","0.0303","-0.1312","10.73","-1.6201","3.2237","10753","1010753","1.0753"
"KRX_RESET","DS001187","삼성전자","0193W0","LONG","5/20","5/10","30","84","80","4","2","34.52","0.0184","-0.2373","10.10","-1.4697","5.1443","10598","1010598","1.0598"
"KRX_RESET","DS000707","삼성전자","0193W0","LONG","5/20","3/10","30","84","80","4","2","34.52","0.0178","-0.2185","9.02","-1.2969","4.8874","10409","1010409","1.0409"
"KRX_RESET","DS003240","SK하이닉스","0197X0","SHORT","5/30","3/30","50","59","57","2","2","33.90","0.0250","-0.5238","20.03","-2.1725","4.8204","8761","1008761","0.8761"
"KRX_RESET","DS000659","삼성전자","0193W0","LONG","3/20","3/10","30","106","100","6","2","33.96","0.0121","-0.2831","8.81","-1.6124","4.8874","6883","1006883","0.6883"
"KRX_RESET","DS000227","삼성전자","0193W0","LONG","5/20","3/5","30","84","83","1","2","27.38","0.0108","-0.2185","5.07","-1.0246","5.4012","5211","1005211","0.5211"
"KRX_RESET","DS003237","SK하이닉스","0197X0","SHORT","5/30","3/30","10","101","99","2","2","38.61","0.0152","-0.3806","21.87","-2.4368","4.8204","5119","1005119","0.5119"
