"계산방식","전략id","신호종목","실행상품코드","방향","진입ma","청산ma","추세ma","거래수","정상청산수","마감1519청산수","최대동시open","승률_pct","평균순수익률_pct","중앙순수익률_pct","평균보유분","최악거래_pct","최고거래_pct","누적복리손익","최종복리자본","누적복리수익률_pct"
"KRX_CONTINUOUS","DS001414","SK하이닉스","0197X0","SHORT","20/30","5/10","20","107","107","0","2","42.99","-0.0176","-0.2000","12.34","-4.5636","7.4596","-30778","969222","-3.0778"
"KRX_CONTINUOUS","DS003718","SK하이닉스","0197X0","SHORT","5/30","5/30","20","92","89","3","1","33.70","-0.0098","-0.4618","21.34","-2.9633","17.1065","-31788","968212","-3.1788"
"KRX_CONTINUOUS","DS000779","SK하이닉스","0193T0","LONG","3/30","3/10","30","54","51","3","2","33.33","-0.0555","-0.2000","9.41","-2.4097","3.2237","-32425","967575","-3.2425"
"KRX_CONTINUOUS","DS002711","SK하이닉스","0197X0","SHORT","3/30","10/20","30","84","77","7","2","27.38","-0.0067","-0.3839","21.13","-4.9962","17.1694","-32655","967345","-3.2655"
"KRX_CONTINUOUS","DS000168","SK하이닉스","0197X0","SHORT","3/20","3/5","50","119","115","4","1","32.77","-0.0142","-0.2457","5.39","-3.6571","15.6590","-33157","966843","-3.3157"
"KRX_CONTINUOUS","DS000226","삼성전자","0193W0","LONG","5/20","3/5","20","89","88","1","2","30.34","-0.0333","-0.2373","5.15","-2.2555","3.8139","-33213","966787","-3.3213"
"KRX_CONTINUOUS","DS003571","SK하이닉스","0197X0","SHORT","5/20","5/30","NONE","185","175","10","3","38.92","0.0085","-0.4094","25.09","-8.5021","17.1065","-33360","966640","-3.3360"
"KRX_CONTINUOUS","DS003046","SK하이닉스","0197X0","SHORT","3/20","3/30","20","102","95","7","2","28.43","-0.0123","-0.5594","17.03","-2.0353","17.1065","-33708","966292","-3.3708"
"KRX_CONTINUOUS","DS000718","삼성전자","0193L0","SHORT","5/20","3/10","20","89","87","2","2","33.71","-0.0265","-0.2533","9.47","-2.7351","14.0707","-34596","965404","-3.4596"
"KRX_CONTINUOUS","DS000211","SK하이닉스","0197X0","SHORT","5/20","3/5","NONE","185","182","3","2","35.68","-0.0084","-0.2614","5.29","-3.6571","15.6590","-34668","965332","-3.4668"
"KRX_CONTINUOUS","DS000156","SK하이닉스","0193T0","LONG","3/20","3/5","50","78","77","1","1","34.62","-0.0393","-0.2699","5.82","-2.0499","5.8940","-35072","964928","-3.5072"
"KRX_CONTINUOUS","DS003526","SK하이닉스","0197X0","SHORT","3/20","5/30","20","102","94","8","3","32.35","-0.0130","-0.5676","19.93","-2.1206","17.1065","-35399","964601","-3.5399"
"KRX_CONTINUOUS","DS001823","삼성전자","0193L0","SHORT","5/30","3/20","30","80","76","4","2","27.50","-0.0287","-0.4656","15.06","-1.8577","13.8084","-35752","964248","-3.5752"
"KRX_CONTINUOUS","DS004486","SK하이닉스","0197X0","SHORT","3/20","20/30","20","102","90","12","3","35.29","-0.0099","-0.3846","24.20","-4.0221","16.2254","-36301","963699","-3.6301"
"KRX_CONTINUOUS","DS000467","삼성전자","0193W0","LONG","20/30","3/5","30","53","50","3","1","22.64","-0.0658","-0.3324","4.74","-2.0081","4.2297","-37159","962841","-3.7159"
"KRX_CONTINUOUS","DS000636","SK하이닉스","0193T0","LONG","3/20","3/10","50","78","77","1","2","42.31","-0.0437","-0.2343","9.44","-2.4097","4.0226","-38435","961565","-3.8435"
"KRX_CONTINUOUS","DS004147","SK하이닉스","0197X0","SHORT","3/30","10/30","NONE","171","160","11","4","42.11","0.0164","-0.2594","27.71","-7.9603","17.0435","-38827","961173","-3.8827"
"KRX_CONTINUOUS","DS002372","SK하이닉스","0197X0","SHORT","20/30","5/20","5","81","78","3","2","40.74","-0.0398","-0.2533","19.22","-4.1202","4.6295","-39136","960864","-3.9136"
"KRX_CONTINUOUS","DS000252","SK하이닉스","0193T0","LONG","10/20","3/5","50","54","53","1","1","29.63","-0.0672","-0.2516","5.41","-2.1595","5.9960","-39248","960752","-3.9248"
"KRX_CONTINUOUS","DS003179","SK하이닉스","0193T0","LONG","3/30","3/30","30","54","51","3","1","25.93","-0.0629","-0.4651","17.19","-4.9790","6.3543","-39936","960064","-3.9936"
"KRX_CONTINUOUS","DS002853","SK하이닉스","0197X0","SHORT","20/30","10/20","10","90","88","2","2","35.56","-0.0285","-0.5020","20.88","-4.1202","9.3745","-41245","958755","-4.1245"
"KRX_CONTINUOUS","DS002604","SK하이닉스","0193T0","LONG","5/20","10/20","50","65","63","2","2","33.85","-0.0474","-0.5199","21.02","-5.7498","5.5478","-41275","958725","-4.1275"
"KRX_CONTINUOUS","DS004772","SK하이닉스","0197X0","SHORT","20/30","20/30","5","81","75","6","1","41.98","-0.0322","-0.3845","30.30","-5.3405","5.3034","-42045","957955","-4.2045"
"KRX_CONTINUOUS","DS003331","SK하이닉스","0197X0","SHORT","20/30","3/30","NONE","115","110","5","3","40.00","-0.0190","-0.3826","24.15","-4.5636","9.3745","-42132","957868","-4.2132"
"KRX_CONTINUOUS","DS001198","삼성전자","0193L0","SHORT","5/20","5/10","20","89","87","2","2","34.83","-0.0354","-0.2374","10.91","-2.4654","13.6510","-42200","957800","-4.2200"
"KRX_CONTINUOUS","DS003659","SK하이닉스","0193T0","LONG","3/30","5/30","30","54","49","5","2","29.63","-0.0652","-0.3171","24.19","-5.7498","6.6040","-42681","957319","-4.2681"
"KRX_CONTINUOUS","DS001234","삼성전자","0193W0","LONG","10/20","5/10","20","74","69","5","2","33.78","-0.0525","-0.2409","9.69","-2.2352","4.8205","-42793","957207","-4.2793"
"KRX_CONTINUOUS","DS001667","삼성전자","0193W0","LONG","5/20","3/20","30","92","88","4","2","36.96","-0.0391","-0.4088","13.83","-3.2527","5.6990","-42922","957078","-4.2922"
"KRX_CONTINUOUS","DS001259","SK하이닉스","0193T0","LONG","3/30","5/10","30","54","51","3","2","35.19","-0.0771","-0.2000","10.31","-1.7697","3.0459","-43418","956582","-4.3418"
"KRX_CONTINUOUS","DS003587","삼성전자","0193W0","LONG","5/20","5/30","30","92","86","6","4","32.61","-0.0359","-0.4661","19.65","-4.1778","7.6623","-43925","956075","-4.3925"
"KRX_CONTINUOUS","DS003634","삼성전자","0193W0","LONG","10/20","5/30","20","74","66","8","3","40.54","-0.0466","-0.2763","22.78","-4.1778","7.3307","-44186","955814","-4.4186"
"KRX_CONTINUOUS","DS002303","삼성전자","0193L0","SHORT","5/30","5/20","30","80","76","4","2","28.75","-0.0378","-0.4530","18.06","-2.0504","14.4905","-44453","955547","-4.4453"
"KRX_CONTINUOUS","DS001644","SK하이닉스","0193T0","LONG","5/20","3/20","50","65","63","2","3","32.31","-0.0603","-0.5441","14.98","-3.2832","4.1258","-44545","955455","-4.4545"
"KRX_CONTINUOUS","DS004535","SK하이닉스","0197X0","SHORT","5/20","20/30","30","81","72","9","3","35.80","-0.0310","-0.3873","24.51","-3.5248","16.2254","-44578","955422","-4.4578"
"KRX_CONTINUOUS","DS001678","삼성전자","0193L0","SHORT","5/20","3/20","20","89","86","3","2","28.09","-0.0389","-0.3420","14.52","-2.0878","13.8084","-45756","954244","-4.5756"
"KRX_CONTINUOUS","DS001199","삼성전자","0193L0","SHORT","5/20","5/10","30","101","97","4","2","31.68","-0.0341","-0.2377","10.24","-2.4654","13.6510","-45788","954212","-4.5788"
"KRX_CONTINUOUS","DS002206","삼성전자","0193L0","SHORT","10/20","5/20","20","72","71","1","2","31.94","-0.0576","-0.3051","19.22","-2.1130","3.5170","-45940","954060","-4.5940"
"KRX_CONTINUOUS","DS004223","삼성전자","0193L0","SHORT","5/30","10/30","30","80","75","5","2","21.25","-0.0382","-0.5027","24.54","-1.8577","13.8084","-45957","954043","-4.5957"
"KRX_CONTINUOUS","DS001164","SK하이닉스","0193T0","LONG","5/20","5/10","50","65","64","1","2","40.00","-0.0672","-0.2568","10.18","-1.5749","4.3739","-46210","953790","-4.6210"
"KRX_CONTINUOUS","DS001893","SK하이닉스","0197X0","SHORT","20/30","3/20","10","90","88","2","3","35.56","-0.0415","-0.3643","16.21","-2.4603","7.1936","-46280","953720","-4.6280"
"KRX_CONTINUOUS","DS001376","삼성전자","0193W0","LONG","10/30","5/10","5","86","83","3","2","27.91","-0.0489","-0.3106","8.91","-1.7342","5.6907","-47070","952930","-4.7070"
"KRX_CONTINUOUS","DS002375","SK하이닉스","0197X0","SHORT","20/30","5/20","30","66","65","1","2","33.33","-0.0631","-0.3417","19.08","-4.1202","4.6295","-47072","952928","-4.7072"
"KRX_CONTINUOUS","DS000069","SK하이닉스","0197X0","SHORT","3/10","3/5","10","163","158","5","2","33.74","-0.0173","-0.2594","5.74","-3.6571","15.6590","-47421","952579","-4.7421"
"KRX_CONTINUOUS","DS000239","삼성전자","0193L0","SHORT","5/20","3/5","30","101","99","2","2","27.72","-0.0384","-0.3137","4.77","-1.2248","13.0214","-47810","952190","-4.7810"
"KRX_CONTINUOUS","DS000212","SK하이닉스","0197X0","SHORT","5/20","3/5","5","178","175","3","2","35.39","-0.0168","-0.2608","5.10","-3.6571","15.6590","-47864","952136","-4.7864"
"KRX_CONTINUOUS","DS000803","삼성전자","0193W0","LONG","3/30","3/10","30","87","83","4","2","34.48","-0.0490","-0.3688","8.93","-2.4610","5.8406","-47942","952058","-4.7942"
"KRX_CONTINUOUS","DS000480","삼성전자","0193L0","SHORT","20/30","3/5","50","62","61","1","1","25.81","-0.0777","-0.2000","5.31","-1.1524","3.2104","-48979","951021","-4.8979"
"KRX_CONTINUOUS","DS001643","SK하이닉스","0193T0","LONG","5/20","3/20","30","66","62","4","3","34.85","-0.0674","-0.5698","14.62","-3.2832","4.1258","-49500","950500","-4.9500"
"KRX_CONTINUOUS","DS003707","SK하이닉스","0193T0","LONG","5/30","5/30","30","49","42","7","1","30.61","-0.0797","-0.5671","22.24","-5.7498","8.9445","-49502","950498","-4.9502"
"KRX_CONTINUOUS","DS003335","SK하이닉스","0197X0","SHORT","20/30","3/30","30","66","65","1","2","31.82","-0.0643","-0.4548","23.48","-4.1202","6.2205","-49615","950385","-4.9615"
"KRX_CONTINUOUS","DS000346","SK하이닉스","0193T0","LONG","5/30","3/5","20","81","79","2","2","35.80","-0.0575","-0.2590","5.36","-2.0499","5.3457","-49663","950337","-4.9663"
"KRX_CONTINUOUS","DS003084","SK하이닉스","0193T0","LONG","5/20","3/30","50","65","63","2","3","35.38","-0.0623","-0.5255","20.92","-4.9790","5.3006","-49743","950257","-4.9743"
"KRX_CONTINUOUS","DS002650","SK하이닉스","0193T0","LONG","10/20","10/20","20","65","59","6","2","35.38","-0.0582","-0.4956","21.72","-5.7498","7.2838","-50066","949934","-5.0066"
"KRX_CONTINUOUS","DS002147","삼성전자","0193W0","LONG","5/20","5/20","30","92","88","4","1","39.13","-0.0476","-0.2669","14.72","-3.7153","5.3687","-50077","949923","-5.0077"
"KRX_CONTINUOUS","DS002747","SK하이닉스","0193T0","LONG","5/30","10/20","30","49","43","6","1","32.65","-0.0838","-0.6016","20.86","-5.7498","7.4106","-50190","949810","-5.0190"
"KRX_CONTINUOUS","DS001680","삼성전자","0193L0","SHORT","5/20","3/20","50","103","98","5","2","26.21","-0.0365","-0.3831","13.96","-2.0878","13.8084","-50198","949802","-5.0198"
"KRX_CONTINUOUS","DS000323","삼성전자","0193W0","LONG","3/30","3/5","30","87","86","1","2","32.18","-0.0552","-0.2883","5.05","-2.2555","3.9131","-50968","949032","-5.0968"
"KRX_CONTINUOUS","DS001411","SK하이닉스","0197X0","SHORT","20/30","5/10","NONE","115","114","1","2","43.48","-0.0346","-0.2000","12.79","-4.5636","7.4596","-51303","948697","-5.1303"
"KRX_CONTINUOUS","DS002952","SK하이닉스","0197X0","SHORT","3/10","3/30","50","172","164","8","5","30.81","-0.0092","-0.4439","22.20","-4.2399","17.1065","-51349","948651","-5.1349"
"KRX_CONTINUOUS","DS001427","삼성전자","0193W0","LONG","20/30","5/10","30","53","51","2","2","24.53","-0.0921","-0.4020","10.25","-2.0081","4.8491","-51498","948502","-5.1498"
"KRX_CONTINUOUS","DS002950","SK하이닉스","0197X0","SHORT","3/10","3/30","20","152","143","9","4","31.58","-0.0152","-0.4960","18.29","-4.1202","17.1065","-51877","948123","-5.1877"
"KRX_CONTINUOUS","DS000477","삼성전자","0193L0","SHORT","20/30","3/5","10","84","83","1","1","28.57","-0.0606","-0.1600","5.17","-1.8012","3.2104","-52113","947887","-5.2113"
"KRX_CONTINUOUS","DS000896","삼성전자","0193W0","LONG","10/30","3/10","5","86","83","3","2","27.91","-0.0562","-0.3286","8.06","-1.5224","5.6907","-52157","947843","-5.2157"
"KRX_CONTINUOUS","DS002626","삼성전자","0193W0","LONG","5/20","10/20","20","89","84","5","4","35.96","-0.0508","-0.2871","17.66","-4.1778","5.6990","-52532","947468","-5.2532"
"KRX_CONTINUOUS","DS004632","SK하이닉스","0197X0","SHORT","3/30","20/30","50","90","80","10","3","33.33","-0.0307","-0.3873","23.37","-4.2887","16.2254","-53353","946647","-5.3353"
"KRX_CONTINUOUS","DS000766","삼성전자","0193L0","SHORT","10/20","3/10","20","72","72","0","2","37.50","-0.0738","-0.1324","10.22","-2.7351","2.1372","-53865","946135","-5.3865"
"KRX_CONTINUOUS","DS001739","SK하이닉스","0193T0","LONG","3/30","3/20","30","54","51","3","1","29.63","-0.0922","-0.4197","17.39","-3.2832","4.1258","-53882","946118","-5.3882"
"KRX_CONTINUOUS","DS001428","삼성전자","0193W0","LONG","20/30","5/10","50","63","61","2","2","28.57","-0.0814","-0.2723","10.33","-2.1477","4.8491","-54113","945887","-5.4113"
"KRX_CONTINUOUS","DS000948","삼성전자","0193W0","LONG","20/30","3/10","50","63","61","2","2","31.75","-0.0824","-0.2760","9.02","-1.6352","4.8491","-54515","945485","-5.4515"
"KRX_CONTINUOUS","DS000228","삼성전자","0193W0","LONG","5/20","3/5","50","102","101","1","2","33.33","-0.0507","-0.2000","4.88","-2.2555","3.8139","-54817","945183","-5.4817"
"KRX_CONTINUOUS","DS001726","삼성전자","0193L0","SHORT","10/20","3/20","20","72","72","0","2","34.72","-0.0719","-0.2854","17.17","-2.0878","3.5841","-55052","944948","-5.5052"
"KRX_CONTINUOUS","DS000416","삼성전자","0193W0","LONG","10/30","3/5","5","86","85","1","1","29.07","-0.0632","-0.2361","4.35","-1.7342","4.2738","-56203","943797","-5.6203"
"KRX_CONTINUOUS","DS002951","SK하이닉스","0197X0","SHORT","3/10","3/30","30","162","156","6","4","27.78","-0.0152","-0.4513","19.34","-4.1202","17.1065","-56489","943511","-5.6489"
"KRX_CONTINUOUS","DS003958","SK하이닉스","0197X0","SHORT","5/10","10/30","20","149","139","10","4","37.58","-0.0177","-0.3080","24.63","-3.6388","9.9426","-57028","942972","-5.7028"
"KRX_CONTINUOUS","DS000947","삼성전자","0193W0","LONG","20/30","3/10","30","53","51","2","1","26.42","-0.1039","-0.4020","8.45","-1.3668","4.8491","-57110","942890","-5.7110"
"KRX_CONTINUOUS","DS004151","SK하이닉스","0197X0","SHORT","3/30","10/30","30","84","77","7","3","34.52","-0.0379","-0.4159","23.44","-5.5717","17.0435","-57536","942464","-5.7536"
"KRX_CONTINUOUS","DS000476","삼성전자","0193L0","SHORT","20/30","3/5","5","72","71","1","2","27.78","-0.0823","-0.1600","4.97","-0.9587","3.0135","-58995","941005","-5.8995"
"KRX_CONTINUOUS","DS000274","삼성전자","0193W0","LONG","10/20","3/5","20","74","70","4","1","29.73","-0.0783","-0.2398","4.76","-2.2555","5.0766","-59350","940650","-5.9350"
"KRX_CONTINUOUS","DS000419","삼성전자","0193W0","LONG","10/30","3/5","30","53","53","0","1","32.08","-0.1133","-0.2451","4.42","-1.7342","2.9103","-59976","940024","-5.9976"
"KRX_CONTINUOUS","DS002603","SK하이닉스","0193T0","LONG","5/20","10/20","30","66","61","5","2","34.85","-0.0783","-0.5320","20.00","-5.7498","5.5478","-60694","939306","-6.0694"
"KRX_CONTINUOUS","DS001860","삼성전자","0193W0","LONG","10/30","3/20","50","57","55","2","2","28.07","-0.1008","-0.4556","13.70","-2.7570","5.5493","-60836","939164","-6.0836"
"KRX_CONTINUOUS","DS000240","삼성전자","0193L0","SHORT","5/20","3/5","50","103","101","2","2","28.16","-0.0522","-0.2433","4.86","-1.3874","13.0214","-61208","938792","-6.1208"
"KRX_CONTINUOUS","DS000465","삼성전자","0193W0","LONG","20/30","3/5","10","78","75","3","1","29.49","-0.0770","-0.2406","5.27","-2.0081","4.2297","-61448","938552","-6.1448"
"KRX_CONTINUOUS","DS001740","SK하이닉스","0193T0","LONG","3/30","3/20","50","51","50","1","2","33.33","-0.1125","-0.3597","18.49","-3.2832","4.1258","-61530","938470","-6.1530"
"KRX_CONTINUOUS","DS004053","SK하이닉스","0197X0","SHORT","5/20","10/30","10","147","139","8","4","42.18","0.0172","-0.2000","34.02","-11.2795","17.0435","-61769","938231","-6.1769"
"KRX_CONTINUOUS","DS000178","삼성전자","0193W0","LONG","3/20","3/5","20","108","106","2","2","36.11","-0.0549","-0.2000","5.21","-2.2555","3.9131","-62220","937780","-6.2220"
"KRX_CONTINUOUS","DS002674","삼성전자","0193W0","LONG","10/20","10/20","20","74","68","6","2","39.19","-0.0761","-0.2754","20.36","-4.1778","6.2549","-62249","937751","-6.2249"
"KRX_CONTINUOUS","DS003572","SK하이닉스","0197X0","SHORT","5/20","5/30","5","178","168","10","3","38.20","-0.0097","-0.4135","24.50","-8.5021","17.1065","-62321","937679","-6.2321"
"KRX_CONTINUOUS","DS001894","SK하이닉스","0197X0","SHORT","20/30","3/20","20","107","105","2","3","39.25","-0.0477","-0.3252","17.07","-4.5345","7.1936","-62355","937645","-6.2355"
"KRX_CONTINUOUS","DS003120","삼성전자","0193L0","SHORT","5/20","3/30","50","103","99","4","4","25.24","-0.0494","-0.3980","18.30","-2.0878","13.7559","-62448","937552","-6.2448"
"KRX_CONTINUOUS","DS000443","SK하이닉스","0193T0","LONG","20/30","3/5","30","49","49","0","2","18.37","-0.1215","-0.4339","5.12","-3.4421","8.0100","-62978","937022","-6.2978"
"KRX_CONTINUOUS","DS000826","SK하이닉스","0193T0","LONG","5/30","3/10","20","81","79","2","2","34.57","-0.0764","-0.3737","9.74","-2.4097","5.2277","-64857","935143","-6.4857"
"KRX_CONTINUOUS","DS000945","삼성전자","0193W0","LONG","20/30","3/10","10","78","75","3","1","30.77","-0.0809","-0.3030","8.32","-1.8981","4.8491","-65195","934805","-6.5195"
"KRX_CONTINUOUS","DS004487","SK하이닉스","0197X0","SHORT","3/20","20/30","30","98","86","12","3","34.69","-0.0448","-0.3983","24.24","-4.1556","16.2254","-65663","934337","-6.5663"
"KRX_CONTINUOUS","DS000395","SK하이닉스","0193T0","LONG","10/30","3/5","30","44","43","1","1","25.00","-0.1491","-0.3137","4.98","-1.1327","5.8940","-65774","934226","-6.5774"
"KRX_CONTINUOUS","DS000551","SK하이닉스","0197X0","SHORT","3/10","3/10","30","162","159","3","2","33.33","-0.0249","-0.3638","9.38","-2.2883","18.0505","-66556","933444","-6.6556"
"KRX_CONTINUOUS","DS002158","삼성전자","0193L0","SHORT","5/20","5/20","20","89","84","5","1","28.09","-0.0626","-0.3310","16.42","-2.0339","14.4905","-66750","933250","-6.6750"
"KRX_CONTINUOUS","DS004594","삼성전자","0193W0","LONG","10/20","20/30","20","74","67","7","3","36.49","-0.0677","-0.4222","28.35","-4.4553","7.3307","-67338","932662","-6.7338"
"KRX_CONTINUOUS","DS002124","SK하이닉스","0193T0","LONG","5/20","5/20","50","65","62","3","1","30.77","-0.0976","-0.4635","16.20","-4.9790","4.1258","-67857","932143","-6.7857"
"KRX_CONTINUOUS","DS003300","삼성전자","0193W0","LONG","10/30","3/30","50","57","55","2","2","28.07","-0.1140","-0.4260","18.74","-3.2219","4.7482","-67870","932130","-6.7870"
"KRX_CONTINUOUS","DS000192","삼성전자","0193L0","SHORT","3/20","3/5","50","123","121","2","2","31.71","-0.0488","-0.2378","5.15","-3.0413","13.0214","-68298","931702","-6.8298"
"KRX_CONTINUOUS","DS001788","SK하이닉스","0193T0","LONG","5/30","3/20","50","47","46","1","1","31.91","-0.1415","-0.4052","16.74","-3.2832","4.1258","-68441","931559","-6.8441"
"KRX_CONTINUOUS","DS002783","삼성전자","0193L0","SHORT","5/30","10/20","30","80","76","4","2","33.75","-0.0713","-0.3236","21.58","-2.0141","13.5461","-68694","931306","-6.8694"
"KRX_CONTINUOUS","DS002518","SK하이닉스","0197X0","SHORT","5/10","10/20","20","149","141","8","4","34.23","-0.0279","-0.4153","18.94","-4.1202","8.6220","-69338","930662","-6.9338"
"KRX_CONTINUOUS","DS003263","삼성전자","0193L0","SHORT","5/30","3/30","30","80","76","4","2","26.25","-0.0740","-0.4954","17.05","-2.0504","13.7559","-69813","930187","-6.9813"
"KRX_CONTINUOUS","DS004776","SK하이닉스","0197X0","SHORT","20/30","20/30","50","59","56","3","1","38.98","-0.1005","-0.4503","30.25","-5.3405","5.3034","-70059","929941","-7.0059"
"KRX_CONTINUOUS","DS001892","SK하이닉스","0197X0","SHORT","20/30","3/20","5","81","78","3","2","39.51","-0.0820","-0.3797","16.67","-2.4603","5.4250","-70969","929031","-7.0969"
"KRX_CONTINUOUS","DS003909","SK하이닉스","0197X0","SHORT","3/10","10/30","10","163","155","8","4","37.42","-0.0106","-0.4743","30.30","-4.1975","17.0435","-71161","928839","-7.1161"
"KRX_CONTINUOUS","DS003083","SK하이닉스","0193T0","LONG","5/20","3/30","30","66","62","4","3","31.82","-0.0971","-0.5349","16.98","-4.9790","5.3006","-71233","928767","-7.1233"
"KRX_CONTINUOUS","DS002579","삼성전자","0193W0","LONG","3/20","10/20","30","116","108","8","5","36.21","-0.0521","-0.2864","17.88","-4.1778","6.5831","-71643","928357","-7.1643"
"KRX_CONTINUOUS","DS004775","SK하이닉스","0197X0","SHORT","20/30","20/30","30","66","62","4","1","40.91","-0.0910","-0.4544","31.92","-5.3405","5.3034","-72233","927767","-7.2233"
"KRX_CONTINUOUS","DS003523","SK하이닉스","0197X0","SHORT","3/20","5/30","NONE","217","204","13","4","38.25","-0.0064","-0.4141","25.39","-8.9578","17.1065","-72526","927474","-7.2526"
"KRX_CONTINUOUS","DS001200","삼성전자","0193L0","SHORT","5/20","5/10","50","103","99","4","2","33.01","-0.0620","-0.2801","10.34","-2.4654","13.6510","-72595","927405","-7.2595"
"KRX_CONTINUOUS","DS002374","SK하이닉스","0197X0","SHORT","20/30","5/20","20","107","104","3","3","38.32","-0.0576","-0.2765","17.70","-4.5636","8.6830","-72605","927395","-7.2605"
"KRX_CONTINUOUS","DS000180","삼성전자","0193W0","LONG","3/20","3/5","50","126","124","2","2","34.13","-0.0556","-0.2000","4.99","-2.2555","3.9131","-72625","927375","-7.2625"
"KRX_CONTINUOUS","DS000944","삼성전자","0193W0","LONG","20/30","3/10","5","78","76","2","2","33.33","-0.0914","-0.3330","8.85","-1.3668","4.8491","-72885","927115","-7.2885"
"KRX_CONTINUOUS","DS003528","SK하이닉스","0197X0","SHORT","3/20","5/30","50","119","111","8","3","31.09","-0.0377","-0.5790","22.40","-5.0295","17.1065","-73232","926768","-7.3232"
"KRX_CONTINUOUS","DS000720","삼성전자","0193L0","SHORT","5/20","3/10","50","103","100","3","2","32.04","-0.0626","-0.2820","8.96","-2.7351","14.0707","-73330","926670","-7.3330"
"KRX_CONTINUOUS","DS003167","삼성전자","0193L0","SHORT","10/20","3/30","30","85","83","2","4","34.12","-0.0835","-0.2866","22.27","-2.1130","4.3164","-73433","926567","-7.3433"
"KRX_CONTINUOUS","DS001306","SK하이닉스","0193T0","LONG","5/30","5/10","20","81","79","2","2","33.33","-0.0882","-0.2659","10.77","-2.1816","5.3457","-73835","926165","-7.3835"
"KRX_CONTINUOUS","DS003600","삼성전자","0193L0","SHORT","5/20","5/30","50","103","97","6","4","25.24","-0.0609","-0.4285","19.30","-2.0339","13.7559","-74056","925944","-7.4056"
"KRX_CONTINUOUS","DS000203","SK하이닉스","0193T0","LONG","5/20","3/5","30","66","63","3","1","27.27","-0.1109","-0.3438","5.21","-2.0499","6.2516","-74101","925899","-7.4101"
"KRX_CONTINUOUS","DS003264","삼성전자","0193L0","SHORT","5/30","3/30","50","89","85","4","2","23.60","-0.0718","-0.4621","17.31","-1.7649","13.7559","-74193","925807","-7.4193"
"KRX_CONTINUOUS","DS002340","삼성전자","0193W0","LONG","10/30","5/20","50","57","55","2","2","26.32","-0.1259","-0.4260","14.84","-3.2219","5.2194","-74246","925754","-7.4246"
"KRX_CONTINUOUS","DS001751","SK하이닉스","0197X0","SHORT","3/30","3/20","30","84","80","4","2","30.95","-0.0641","-0.5142","17.54","-4.9482","17.4211","-74439","925561","-7.4439"
"KRX_CONTINUOUS","DS000440","SK하이닉스","0193T0","LONG","20/30","3/5","5","57","57","0","2","19.30","-0.1261","-0.4068","4.42","-3.4421","8.0100","-74463","925537","-7.4463"
"KRX_CONTINUOUS","DS001284","삼성전자","0193W0","LONG","3/30","5/10","50","102","101","1","3","31.37","-0.0651","-0.3336","10.69","-2.2352","5.8406","-74468","925532","-7.4468"
"KRX_CONTINUOUS","DS002267","SK하이닉스","0193T0","LONG","5/30","5/20","30","49","43","6","1","28.57","-0.1441","-0.4799","17.67","-4.9790","5.6407","-74650","925350","-7.4650"
"KRX_CONTINUOUS","DS000658","삼성전자","0193W0","LONG","3/20","3/10","20","108","102","6","2","36.11","-0.0667","-0.2814","9.07","-2.4610","4.6843","-74799","925201","-7.4799"
"KRX_CONTINUOUS","DS000190","삼성전자","0193L0","SHORT","3/20","3/5","20","111","110","1","2","31.53","-0.0604","-0.2384","5.32","-3.0413","13.0214","-74984","925016","-7.4984"
"KRX_CONTINUOUS","DS003348","삼성전자","0193W0","LONG","20/30","3/30","50","63","60","3","2","33.33","-0.1150","-0.3145","17.60","-3.4916","3.9141","-75047","924953","-7.5047"
"KRX_CONTINUOUS","DS002820","삼성전자","0193W0","LONG","10/30","10/20","50","57","55","2","2","35.09","-0.1244","-0.5050","18.14","-3.6868","5.5493","-75114","924886","-7.5114"
"KRX_CONTINUOUS","DS001786","SK하이닉스","0193T0","LONG","5/30","3/20","20","81","78","3","2","33.33","-0.0848","-0.4799","15.62","-3.2832","6.4903","-75701","924299","-7.5701"
"KRX_CONTINUOUS","DS001608","SK하이닉스","0197X0","SHORT","3/20","3/20","50","119","114","5","1","26.89","-0.0462","-0.5584","12.89","-3.4437","17.4211","-75736","924264","-7.5736"
"KRX_CONTINUOUS","DS000441","SK하이닉스","0193T0","LONG","20/30","3/5","10","67","67","0","2","25.37","-0.1090","-0.3214","4.88","-3.4421","8.0100","-75777","924223","-7.5777"
"KRX_CONTINUOUS","DS000924","SK하이닉스","0193T0","LONG","20/30","3/10","50","43","42","1","2","25.58","-0.1756","-0.4328","8.86","-3.7968","6.1257","-76607","923393","-7.6607"
"KRX_CONTINUOUS","DS002304","삼성전자","0193L0","SHORT","5/30","5/20","50","89","85","4","2","24.72","-0.0750","-0.3565","16.47","-1.9045","14.4905","-77277","922723","-7.7277"
"KRX_CONTINUOUS","DS003107","삼성전자","0193W0","LONG","5/20","3/30","30","92","87","5","4","36.96","-0.0801","-0.3472","16.93","-3.7153","5.7096","-77348","922652","-7.7348"
"KRX_CONTINUOUS","DS004627","SK하이닉스","0197X0","SHORT","3/30","20/30","NONE","171","157","14","6","38.01","-0.0148","-0.3834","29.49","-7.6656","16.2254","-78485","921515","-7.8485"
"KRX_CONTINUOUS","DS000392","SK하이닉스","0193T0","LONG","10/30","3/5","5","77","76","1","2","27.27","-0.1015","-0.2527","5.04","-1.6000","5.8940","-79205","920795","-7.9205"
