"계산방식","전략id","신호종목","실행상품코드","방향","진입ma","청산ma","추세ma","거래수","정상청산수","마감1519청산수","최대동시open","승률_pct","평균순수익률_pct","중앙순수익률_pct","평균보유분","최악거래_pct","최고거래_pct","누적복리손익","최종복리자본","누적복리수익률_pct"
"INTEGRATED_CONTINUOUS","DS000682","SK하이닉스","0193T0","LONG","5/20","3/10","20","75","72","3","2","34.67","-0.3023","-0.4840","9.23","-2.5061","3.1769","-206434","793566","-20.6434"
"INTEGRATED_CONTINUOUS","DS001020","SK하이닉스","0193T0","LONG","3/10","5/10","50","134","132","2","3","35.82","-0.1625","-0.2510","10.62","-2.7088","5.1857","-206459","793541","-20.6459"
"INTEGRATED_CONTINUOUS","DS003540","삼성전자","0193W0","LONG","3/20","5/30","50","111","107","4","5","34.23","-0.1976","-0.3811","20.75","-4.9105","4.1420","-206525","793475","-20.6525"
"INTEGRATED_CONTINUOUS","DS003212","삼성전자","0193L0","SHORT","3/30","3/30","5","164","157","7","2","25.00","-0.1347","-0.3989","16.66","-1.8577","6.9575","-206583","793417","-20.6583"
"INTEGRATED_CONTINUOUS","DS001905","삼성전자","0193W0","LONG","20/30","3/20","10","80","77","3","2","26.25","-0.2848","-0.5046","12.24","-1.6021","3.9310","-206589","793411","-20.6589"
"INTEGRATED_CONTINUOUS","DS000212","SK하이닉스","0197X0","SHORT","5/20","3/5","5","174","174","0","2","35.06","-0.1288","-0.2478","5.40","-3.2730","4.6488","-206803","793197","-20.6803"
"INTEGRATED_CONTINUOUS","DS000956","삼성전자","0193L0","SHORT","20/30","3/10","5","66","65","1","1","24.24","-0.3484","-0.3639","7.74","-2.0333","1.8673","-206844","793156","-20.6844"
"INTEGRATED_CONTINUOUS","DS000920","SK하이닉스","0193T0","LONG","20/30","3/10","5","56","56","0","2","17.86","-0.4098","-0.5157","7.73","-2.3516","2.6193","-207030","792970","-20.7030"
"INTEGRATED_CONTINUOUS","DS002844","SK하이닉스","0193T0","LONG","20/30","10/20","50","43","37","6","2","23.26","-0.5278","-0.6464","17.49","-3.5299","6.2442","-207184","792816","-20.7184"
"INTEGRATED_CONTINUOUS","DS003320","SK하이닉스","0193T0","LONG","20/30","3/30","5","56","54","2","2","23.21","-0.3996","-0.6970","18.93","-2.5571","6.2442","-207258","792742","-20.7258"
"INTEGRATED_CONTINUOUS","DS000777","SK하이닉스","0193T0","LONG","3/30","3/10","10","122","120","2","2","38.52","-0.1837","-0.2688","9.50","-2.5061","5.6022","-207414","792586","-20.7414"
"INTEGRATED_CONTINUOUS","DS001630","삼성전자","0193L0","SHORT","3/20","3/20","20","99","95","4","1","22.22","-0.2308","-0.3846","11.85","-3.6933","4.4577","-207936","792064","-20.7936"
"INTEGRATED_CONTINUOUS","DS002865","삼성전자","0193W0","LONG","20/30","10/20","10","80","76","4","2","28.75","-0.2847","-0.5748","16.65","-1.8749","4.6363","-208050","791950","-20.8050"
"INTEGRATED_CONTINUOUS","DS003837","삼성전자","0193L0","SHORT","20/30","5/30","10","83","78","5","2","21.69","-0.2733","-0.5208","21.18","-2.9778","6.4990","-208149","791851","-20.8149"
"INTEGRATED_CONTINUOUS","DS003178","SK하이닉스","0193T0","LONG","3/30","3/30","20","86","82","4","1","30.23","-0.2619","-0.4945","17.29","-2.9952","6.3543","-208510","791490","-20.8510"
"INTEGRATED_CONTINUOUS","DS001292","삼성전자","0193L0","SHORT","3/30","5/10","5","164","159","5","2","34.76","-0.1386","-0.2528","10.72","-2.4503","3.3583","-208574","791426","-20.8574"
"INTEGRATED_CONTINUOUS","DS000285","삼성전자","0193L0","SHORT","10/20","3/5","10","152","152","0","2","28.95","-0.1521","-0.2000","5.28","-1.5438","2.6459","-208713","791287","-20.8713"
"INTEGRATED_CONTINUOUS","DS003117","삼성전자","0193L0","SHORT","5/20","3/30","10","141","135","6","4","31.21","-0.1518","-0.3904","21.26","-6.4469","7.7967","-208869","791131","-20.8869"
"INTEGRATED_CONTINUOUS","DS003611","SK하이닉스","0193T0","LONG","10/20","5/30","30","66","60","6","2","25.76","-0.3364","-0.7959","20.11","-3.0949","5.9414","-208962","791038","-20.8962"
"INTEGRATED_CONTINUOUS","DS000333","삼성전자","0193L0","SHORT","3/30","3/5","10","138","135","3","2","32.61","-0.1675","-0.2459","4.82","-1.7917","3.1436","-209108","790892","-20.9108"
"INTEGRATED_CONTINUOUS","DS004558","삼성전자","0193L0","SHORT","5/20","20/30","20","69","61","8","3","26.09","-0.3329","-0.3333","26.51","-2.7077","3.5289","-209144","790856","-20.9144"
"INTEGRATED_CONTINUOUS","DS003814","SK하이닉스","0197X0","SHORT","20/30","5/30","20","107","103","4","3","36.45","-0.2041","-0.5823","22.56","-5.5091","7.7665","-209156","790844","-20.9156"
"INTEGRATED_CONTINUOUS","DS000201","SK하이닉스","0193T0","LONG","5/20","3/5","10","144","142","2","2","30.56","-0.1567","-0.3370","5.27","-2.5711","6.2516","-209429","790571","-20.9429"
"INTEGRATED_CONTINUOUS","DS000191","삼성전자","0193L0","SHORT","3/20","3/5","30","117","114","3","2","29.91","-0.1996","-0.3132","5.02","-1.3424","1.6052","-210091","789909","-21.0091"
"INTEGRATED_CONTINUOUS","DS001737","SK하이닉스","0193T0","LONG","3/30","3/20","10","122","119","3","2","31.15","-0.1779","-0.4155","15.38","-2.6011","6.6802","-210305","789695","-21.0305"
"INTEGRATED_CONTINUOUS","DS003744","삼성전자","0193L0","SHORT","5/30","5/30","50","77","73","4","1","19.48","-0.3023","-0.5383","17.58","-1.7474","3.2656","-210587","789413","-21.0587"
"INTEGRATED_CONTINUOUS","DS002204","삼성전자","0193L0","SHORT","10/20","5/20","5","107","103","4","2","28.97","-0.2128","-0.4496","17.51","-2.3429","6.3271","-210599","789401","-21.0599"
"INTEGRATED_CONTINUOUS","DS002697","SK하이닉스","0193T0","LONG","3/30","10/20","10","122","114","8","3","37.70","-0.1753","-0.2953","20.31","-3.5545","9.3323","-210638","789362","-21.0638"
"INTEGRATED_CONTINUOUS","DS002263","SK하이닉스","0193T0","LONG","5/30","5/20","NONE","123","114","9","2","30.89","-0.1756","-0.4320","16.89","-2.9952","8.9445","-210680","789320","-21.0680"
"INTEGRATED_CONTINUOUS","DS004140","SK하이닉스","0193T0","LONG","3/30","10/30","50","56","54","2","3","25.00","-0.4088","-0.6368","23.11","-3.2319","6.4792","-210786","789214","-21.0786"
"INTEGRATED_CONTINUOUS","DS003264","삼성전자","0193L0","SHORT","5/30","3/30","50","77","73","4","2","19.48","-0.3015","-0.4812","17.13","-4.8591","3.6569","-210816","789184","-21.0816"
"INTEGRATED_CONTINUOUS","DS000141","삼성전자","0193L0","SHORT","5/10","3/5","10","159","157","2","2","33.96","-0.1458","-0.2499","5.14","-1.7087","3.1436","-211039","788961","-21.1039"
"INTEGRATED_CONTINUOUS","DS002758","SK하이닉스","0197X0","SHORT","5/30","10/20","20","95","92","3","2","34.74","-0.2313","-0.4784","20.82","-4.0363","11.2719","-211168","788832","-21.1168"
"INTEGRATED_CONTINUOUS","DS001809","삼성전자","0193W0","LONG","5/30","3/20","10","130","125","5","2","28.46","-0.1762","-0.4207","13.73","-2.2814","5.6914","-211169","788831","-21.1169"
"INTEGRATED_CONTINUOUS","DS001440","삼성전자","0193L0","SHORT","20/30","5/10","50","60","60","0","2","13.33","-0.3930","-0.4281","8.77","-1.9205","1.5146","-211193","788807","-21.1193"
"INTEGRATED_CONTINUOUS","DS000550","SK하이닉스","0197X0","SHORT","3/10","3/10","20","161","156","5","2","32.92","-0.1394","-0.3444","9.55","-3.2730","5.6364","-211404","788596","-21.1404"
"INTEGRATED_CONTINUOUS","DS003165","삼성전자","0193L0","SHORT","10/20","3/30","10","152","145","7","3","32.24","-0.1443","-0.3031","21.98","-6.3061","7.1481","-211634","788366","-21.1634"
"INTEGRATED_CONTINUOUS","DS003789","삼성전자","0193L0","SHORT","10/30","5/30","10","116","108","8","2","24.14","-0.1951","-0.4933","21.12","-2.3429","7.7184","-211723","788277","-21.1723"
"INTEGRATED_CONTINUOUS","DS000728","SK하이닉스","0193T0","LONG","10/20","3/10","5","108","106","2","1","31.48","-0.2146","-0.3918","8.85","-2.5061","5.1035","-211841","788159","-21.1841"
"INTEGRATED_CONTINUOUS","DS003384","SK하이닉스","0197X0","SHORT","3/5","5/30","50","342","327","15","9","35.67","-0.0156","-0.4957","26.46","-6.2592","11.9394","-211924","788076","-21.1924"
"INTEGRATED_CONTINUOUS","DS002397","삼성전자","0193L0","SHORT","20/30","5/20","10","83","79","4","2","24.10","-0.2824","-0.4304","15.60","-1.9778","3.6337","-212185","787815","-21.2185"
"INTEGRATED_CONTINUOUS","DS000129","삼성전자","0193W0","LONG","5/10","3/5","10","133","131","2","2","24.81","-0.1763","-0.2373","5.19","-2.1807","3.4481","-212382","787618","-21.2382"
"INTEGRATED_CONTINUOUS","DS003070","삼성전자","0193L0","SHORT","3/20","3/30","20","99","94","5","3","24.24","-0.2351","-0.4007","16.55","-3.6933","4.0649","-212387","787613","-21.2387"
"INTEGRATED_CONTINUOUS","DS003009","삼성전자","0193W0","LONG","5/10","3/30","10","133","127","6","5","27.07","-0.1660","-0.4534","18.77","-2.3182","7.0961","-212562","787438","-21.2562"
"INTEGRATED_CONTINUOUS","DS003247","삼성전자","0193W0","LONG","5/30","3/30","NONE","165","159","6","2","29.70","-0.1373","-0.4338","16.07","-2.1503","5.0254","-212907","787093","-21.2907"
"INTEGRATED_CONTINUOUS","DS002290","삼성전자","0193W0","LONG","5/30","5/20","20","106","101","5","2","31.13","-0.2189","-0.4266","16.82","-2.2965","5.0254","-212954","787046","-21.2954"
"INTEGRATED_CONTINUOUS","DS000812","삼성전자","0193L0","SHORT","3/30","3/10","5","164","160","4","2","33.54","-0.1426","-0.2782","9.22","-1.8577","2.9987","-213108","786892","-21.3108"
"INTEGRATED_CONTINUOUS","DS001296","삼성전자","0193L0","SHORT","3/30","5/10","50","97","92","5","2","23.71","-0.2431","-0.3902","10.80","-2.4503","3.0996","-213289","786711","-21.3289"
"INTEGRATED_CONTINUOUS","DS004737","삼성전자","0193W0","LONG","10/30","20/30","10","118","106","12","3","34.75","-0.1865","-0.3976","26.17","-3.5119","6.5107","-213309","786691","-21.3309"
"INTEGRATED_CONTINUOUS","DS001018","SK하이닉스","0193T0","LONG","3/10","5/10","20","138","133","5","2","33.33","-0.1609","-0.3019","10.41","-4.0462","5.1857","-213487","786513","-21.3487"
"INTEGRATED_CONTINUOUS","DS004799","삼성전자","0193L0","SHORT","20/30","20/30","30","49","45","4","1","30.61","-0.4800","-0.7196","28.08","-2.9778","3.3735","-213547","786453","-21.3547"
"INTEGRATED_CONTINUOUS","DS001891","SK하이닉스","0197X0","SHORT","20/30","3/20","NONE","114","110","4","3","36.84","-0.2005","-0.3545","17.05","-4.5345","5.6176","-213672","786328","-21.3672"
"INTEGRATED_CONTINUOUS","DS002052","삼성전자","0193W0","LONG","5/10","5/20","50","153","143","10","6","35.29","-0.1479","-0.3414","17.31","-2.6117","5.1070","-213773","786227","-21.3773"
"INTEGRATED_CONTINUOUS","DS003824","삼성전자","0193W0","LONG","20/30","5/30","5","77","74","3","2","28.57","-0.3046","-0.5606","21.26","-2.6990","3.6287","-213885","786115","-21.3885"
"INTEGRATED_CONTINUOUS","DS000153","SK하이닉스","0193T0","LONG","3/20","3/5","10","155","151","4","1","30.97","-0.1488","-0.3327","5.42","-2.1231","5.8940","-213943","786057","-21.3943"
"INTEGRATED_CONTINUOUS","DS000731","SK하이닉스","0193T0","LONG","10/20","3/10","30","66","64","2","1","19.70","-0.3596","-0.4395","8.15","-2.5061","4.1228","-213948","786052","-21.3948"
"INTEGRATED_CONTINUOUS","DS001402","SK하이닉스","0193T0","LONG","20/30","5/10","20","91","90","1","2","26.37","-0.2570","-0.4347","8.92","-2.7102","5.2835","-214049","785951","-21.4049"
"INTEGRATED_CONTINUOUS","DS001834","SK하이닉스","0193T0","LONG","10/30","3/20","20","79","77","2","2","24.05","-0.2948","-0.4887","14.78","-2.0006","8.4197","-214068","785932","-21.4068"
"INTEGRATED_CONTINUOUS","DS001115","SK하이닉스","0193T0","LONG","3/20","5/10","30","84","80","4","2","36.90","-0.2779","-0.4381","11.25","-4.0462","5.0972","-214571","785429","-21.4571"
"INTEGRATED_CONTINUOUS","DS003225","SK하이닉스","0193T0","LONG","5/30","3/30","10","104","98","6","2","28.85","-0.2190","-0.5415","17.94","-2.9952","8.9445","-214833","785167","-21.4833"
"INTEGRATED_CONTINUOUS","DS004283","SK하이닉스","0193T0","LONG","20/30","10/30","30","47","45","2","2","21.28","-0.4894","-0.7489","26.17","-3.5299","10.2005","-215209","784791","-21.5209"
"INTEGRATED_CONTINUOUS","DS001400","SK하이닉스","0193T0","LONG","20/30","5/10","5","56","56","0","2","19.64","-0.4274","-0.5338","8.57","-2.7102","2.7344","-215232","784768","-21.5232"
"INTEGRATED_CONTINUOUS","DS004317","삼성전자","0193L0","SHORT","20/30","10/30","10","83","76","7","2","26.51","-0.2841","-0.5548","25.02","-3.2556","5.4497","-215489","784511","-21.5489"
"INTEGRATED_CONTINUOUS","DS002363","SK하이닉스","0193T0","LONG","20/30","5/20","30","47","45","2","2","25.53","-0.5066","-0.5148","13.62","-2.7102","6.2442","-215552","784448","-21.5552"
"INTEGRATED_CONTINUOUS","DS000849","삼성전자","0193W0","LONG","5/30","3/10","10","130","127","3","2","24.62","-0.1824","-0.4039","8.01","-1.7469","4.5643","-215911","784089","-21.5911"
"INTEGRATED_CONTINUOUS","DS003682","삼성전자","0193W0","LONG","3/30","5/30","20","113","105","8","2","25.66","-0.2077","-0.4649","16.56","-2.3590","5.4923","-216031","783969","-21.6031"
"INTEGRATED_CONTINUOUS","DS002040","SK하이닉스","0197X0","SHORT","5/10","5/20","50","173","165","8","4","31.79","-0.1132","-0.4710","18.55","-5.1400","10.5684","-216338","783662","-21.6338"
"INTEGRATED_CONTINUOUS","DS004570","SK하이닉스","0193T0","LONG","10/20","20/30","20","69","64","5","5","30.43","-0.3170","-0.6253","31.16","-5.7498","9.3607","-216361","783639","-21.6361"
"INTEGRATED_CONTINUOUS","DS004726","SK하이닉스","0197X0","SHORT","10/30","20/30","20","102","94","8","3","36.27","-0.2118","-0.4162","29.20","-5.0143","10.1819","-216441","783559","-21.6441"
"INTEGRATED_CONTINUOUS","DS002648","SK하이닉스","0193T0","LONG","10/20","10/20","5","108","100","8","2","30.56","-0.2104","-0.5607","20.44","-3.3866","8.8159","-216688","783312","-21.6688"
"INTEGRATED_CONTINUOUS","DS000816","삼성전자","0193L0","SHORT","3/30","3/10","50","97","93","4","2","23.71","-0.2481","-0.3906","9.46","-1.7917","2.9987","-216723","783277","-21.6723"
"INTEGRATED_CONTINUOUS","DS001883","SK하이닉스","0193T0","LONG","20/30","3/20","30","47","46","1","2","21.28","-0.5143","-0.5462","13.23","-2.1443","3.0221","-216954","783046","-21.6954"
"INTEGRATED_CONTINUOUS","DS004042","SK하이닉스","0193T0","LONG","5/20","10/30","20","75","67","8","4","30.67","-0.2981","-0.6752","24.89","-3.2319","9.2110","-216974","783026","-21.6974"
"INTEGRATED_CONTINUOUS","DS002744","SK하이닉스","0193T0","LONG","5/30","10/20","5","122","110","12","3","37.70","-0.1817","-0.4435","20.81","-3.3866","8.9445","-217661","782339","-21.7661"
"INTEGRATED_CONTINUOUS","DS001340","삼성전자","0193L0","SHORT","5/30","5/10","5","152","149","3","2","32.24","-0.1581","-0.3171","9.86","-1.5825","3.1048","-217673","782327","-21.7673"
"INTEGRATED_CONTINUOUS","DS004773","SK하이닉스","0197X0","SHORT","20/30","20/30","10","88","82","6","1","35.23","-0.2583","-0.7139","29.27","-5.3405","7.3472","-217880","782120","-21.7880"
"INTEGRATED_CONTINUOUS","DS000463","삼성전자","0193W0","LONG","20/30","3/5","NONE","120","117","3","2","27.50","-0.2017","-0.3215","5.31","-2.3600","3.3264","-217965","782035","-21.7965"
"INTEGRATED_CONTINUOUS","DS001211","SK하이닉스","0193T0","LONG","10/20","5/10","30","66","64","2","1","19.70","-0.3690","-0.4685","8.30","-1.7481","4.1228","-218887","781113","-21.8887"
"INTEGRATED_CONTINUOUS","DS000907","삼성전자","0193L0","SHORT","10/30","3/10","NONE","122","120","2","2","33.61","-0.1997","-0.1591","9.81","-3.4571","2.6163","-219096","780904","-21.9096"
"INTEGRATED_CONTINUOUS","DS001387","삼성전자","0193L0","SHORT","10/30","5/10","NONE","122","119","3","2","31.15","-0.1992","-0.2379","9.72","-3.4571","3.1469","-219147","780853","-21.9147"
"INTEGRATED_CONTINUOUS","DS004796","삼성전자","0193L0","SHORT","20/30","20/30","5","66","61","5","1","28.79","-0.3649","-0.5207","26.94","-2.9778","5.4901","-219267","780733","-21.9267"
"INTEGRATED_CONTINUOUS","DS000057","SK하이닉스","0193T0","LONG","3/10","3/5","10","149","146","3","1","26.17","-0.1591","-0.2606","5.60","-2.1231","7.0780","-219485","780515","-21.9485"
"INTEGRATED_CONTINUOUS","DS002565","SK하이닉스","0197X0","SHORT","3/20","10/20","10","167","158","9","3","37.13","-0.1261","-0.3485","21.31","-5.1716","11.3926","-219600","780400","-21.9600"
"INTEGRATED_CONTINUOUS","DS003516","SK하이닉스","0193T0","LONG","3/20","5/30","50","84","82","2","3","26.19","-0.2784","-0.6966","23.05","-2.8344","6.2717","-220212","779788","-22.0212"
"INTEGRATED_CONTINUOUS","DS003636","삼성전자","0193W0","LONG","10/20","5/30","50","83","79","4","3","28.92","-0.2931","-0.3925","20.05","-4.9105","3.7230","-220483","779517","-22.0483"
"INTEGRATED_CONTINUOUS","DS003695","삼성전자","0193L0","SHORT","3/30","5/30","30","93","89","4","3","26.88","-0.2626","-0.5173","18.00","-2.5631","3.6721","-220749","779251","-22.0749"
"INTEGRATED_CONTINUOUS","DS002743","SK하이닉스","0193T0","LONG","5/30","10/20","NONE","123","111","12","3","37.40","-0.1839","-0.4515","20.69","-3.3866","8.9445","-221244","778756","-22.1244"
"INTEGRATED_CONTINUOUS","DS002217","SK하이닉스","0193T0","LONG","3/30","5/20","10","122","115","7","2","34.43","-0.1872","-0.3855","17.13","-2.9952","9.3323","-221476","778524","-22.1476"
"INTEGRATED_CONTINUOUS","DS003201","삼성전자","0193W0","LONG","3/30","3/30","10","147","141","6","2","29.25","-0.1629","-0.4595","14.59","-2.0256","5.1333","-221738","778262","-22.1738"
"INTEGRATED_CONTINUOUS","DS001245","삼성전자","0193L0","SHORT","10/20","5/10","10","152","151","1","2","37.50","-0.1611","-0.2401","9.95","-5.2353","2.6850","-222096","777904","-22.2096"
"INTEGRATED_CONTINUOUS","DS000084","삼성전자","0193W0","LONG","3/10","3/5","50","171","169","2","2","29.82","-0.1429","-0.2915","4.94","-1.5920","5.0361","-222328","777672","-22.2328"
"INTEGRATED_CONTINUOUS","DS002696","SK하이닉스","0193T0","LONG","3/30","10/20","5","134","124","10","4","38.81","-0.1661","-0.3294","21.54","-4.6994","9.3323","-222343","777657","-22.2343"
"INTEGRATED_CONTINUOUS","DS004560","삼성전자","0193L0","SHORT","5/20","20/30","50","90","77","13","3","24.44","-0.2712","-0.3559","26.64","-2.6283","3.6275","-222356","777644","-22.2356"
"INTEGRATED_CONTINUOUS","DS004531","SK하이닉스","0197X0","SHORT","5/20","20/30","NONE","180","163","17","9","42.22","-0.0960","-0.2537","35.86","-10.9955","10.8390","-222434","777566","-22.2434"
"INTEGRATED_CONTINUOUS","DS001584","삼성전자","0193L0","SHORT","5/10","3/20","50","188","181","7","4","31.91","-0.1273","-0.3765","15.03","-2.8657","5.0483","-222471","777529","-22.2471"
"INTEGRATED_CONTINUOUS","DS004678","SK하이닉스","0197X0","SHORT","5/30","20/30","20","95","86","9","3","34.74","-0.2389","-0.4701","30.11","-6.9788","10.8390","-222690","777310","-22.2690"
"INTEGRATED_CONTINUOUS","DS001771","삼성전자","0193L0","SHORT","3/30","3/20","NONE","198","190","8","4","29.80","-0.1206","-0.3297","15.80","-2.0015","5.6487","-222735","777265","-22.2735"
"INTEGRATED_CONTINUOUS","DS002964","삼성전자","0193W0","LONG","3/10","3/30","50","171","160","11","6","31.58","-0.1341","-0.3529","19.95","-3.7309","4.3541","-223300","776700","-22.3300"
"INTEGRATED_CONTINUOUS","DS001339","삼성전자","0193L0","SHORT","5/30","5/10","NONE","160","157","3","3","31.88","-0.1549","-0.2988","9.79","-1.5825","3.1048","-223774","776226","-22.3774"
"INTEGRATED_CONTINUOUS","DS003612","SK하이닉스","0193T0","LONG","10/20","5/30","50","58","55","3","2","20.69","-0.4166","-0.8127","21.66","-3.0949","5.9414","-224037","775963","-22.4037"
"INTEGRATED_CONTINUOUS","DS000108","SK하이닉스","0193T0","LONG","5/10","3/5","50","128","127","1","2","31.25","-0.1908","-0.2977","5.41","-2.4885","6.8184","-224038","775962","-22.4038"
"INTEGRATED_CONTINUOUS","DS002652","SK하이닉스","0193T0","LONG","10/20","10/20","50","58","55","3","2","22.41","-0.4225","-0.7590","18.57","-3.2319","5.9414","-224071","775929","-22.4071"
"INTEGRATED_CONTINUOUS","DS003775","삼성전자","0193W0","LONG","10/30","5/30","NONE","125","117","8","2","28.80","-0.1945","-0.5107","20.50","-2.9317","5.0332","-224409","775591","-22.4409"
"INTEGRATED_CONTINUOUS","DS002484","삼성전자","0193W0","LONG","3/10","10/20","50","171","157","14","6","35.67","-0.1349","-0.3528","20.87","-3.1187","5.0828","-224426","775574","-22.4426"
"INTEGRATED_CONTINUOUS","DS003696","삼성전자","0193L0","SHORT","3/30","5/30","50","97","91","6","3","23.71","-0.2559","-0.4981","19.56","-2.5631","3.6721","-224623","775377","-22.4623"
"INTEGRATED_CONTINUOUS","DS000801","삼성전자","0193W0","LONG","3/30","3/10","10","147","143","4","2","31.29","-0.1681","-0.3357","8.33","-2.6319","4.6843","-224814","775186","-22.4814"
"INTEGRATED_CONTINUOUS","DS004257","삼성전자","0193W0","LONG","10/30","10/30","10","118","109","9","2","27.97","-0.2047","-0.5608","23.32","-3.8098","6.7854","-225072","774928","-22.5072"
"INTEGRATED_CONTINUOUS","DS002818","삼성전자","0193W0","LONG","10/30","10/20","20","88","86","2","1","25.00","-0.2806","-0.5649","17.19","-2.8219","5.5956","-225091","774909","-22.5091"
"INTEGRATED_CONTINUOUS","DS002349","삼성전자","0193L0","SHORT","10/30","5/20","10","116","111","5","2","23.28","-0.2130","-0.4639","16.59","-2.3429","6.3271","-225261","774739","-22.5261"
"INTEGRATED_CONTINUOUS","DS003262","삼성전자","0193L0","SHORT","5/30","3/30","20","92","87","5","2","25.00","-0.2720","-0.4494","18.45","-4.8591","3.6569","-225369","774631","-22.5369"
"INTEGRATED_CONTINUOUS","DS001920","삼성전자","0193L0","SHORT","20/30","3/20","50","60","57","3","2","11.67","-0.4221","-0.4709","12.85","-1.9205","2.9527","-225478","774522","-22.5478"
"INTEGRATED_CONTINUOUS","DS002470","SK하이닉스","0197X0","SHORT","3/10","10/20","20","161","150","11","5","30.43","-0.1214","-0.5033","19.56","-4.2188","11.9394","-225496","774504","-22.5496"
"INTEGRATED_CONTINUOUS","DS002843","SK하이닉스","0193T0","LONG","20/30","10/20","30","47","45","2","2","25.53","-0.5311","-0.6240","17.28","-3.5299","6.2442","-225922","774078","-22.5922"
"INTEGRATED_CONTINUOUS","DS002458","SK하이닉스","0193T0","LONG","3/10","10/20","20","138","128","10","4","32.61","-0.1549","-0.4685","19.76","-3.7123","8.6876","-226194","773806","-22.6194"
"INTEGRATED_CONTINUOUS","DS003105","삼성전자","0193W0","LONG","5/20","3/30","10","156","149","7","4","31.41","-0.1504","-0.4529","19.00","-3.6380","5.5530","-226265","773735","-22.6265"
"INTEGRATED_CONTINUOUS","DS001092","삼성전자","0193W0","LONG","5/10","5/10","50","153","150","3","2","28.76","-0.1625","-0.3321","8.50","-2.2801","5.9394","-226313","773687","-22.6313"
"INTEGRATED_CONTINUOUS","DS000921","SK하이닉스","0193T0","LONG","20/30","3/10","10","65","65","0","2","18.46","-0.3919","-0.4628","6.62","-2.3516","2.6193","-226704","773296","-22.6704"
"INTEGRATED_CONTINUOUS","DS001715","삼성전자","0193W0","LONG","10/20","3/20","30","79","76","3","2","22.78","-0.3207","-0.4556","13.23","-2.8219","3.1045","-226761","773239","-22.6761"
"INTEGRATED_CONTINUOUS","DS001279","삼성전자","0193W0","LONG","3/30","5/10","NONE","203","196","7","3","31.53","-0.1201","-0.3505","9.88","-1.7450","5.6091","-227307","772693","-22.7307"
"INTEGRATED_CONTINUOUS","DS004234","SK하이닉스","0193T0","LONG","10/30","10/30","20","79","73","6","1","25.32","-0.3017","-0.7972","26.15","-3.3697","10.3433","-227315","772685","-22.7315"
"INTEGRATED_CONTINUOUS","DS004088","SK하이닉스","0193T0","LONG","10/20","10/30","5","108","100","8","4","25.93","-0.2101","-0.7314","27.50","-3.2319","10.2005","-227336","772664","-22.7336"
"INTEGRATED_CONTINUOUS","DS004112","삼성전자","0193W0","LONG","10/20","10/30","5","125","114","11","3","31.20","-0.1888","-0.5322","27.13","-5.2049","7.3307","-227365","772635","-22.7365"
"INTEGRATED_CONTINUOUS","DS004269","삼성전자","0193L0","SHORT","10/30","10/30","10","116","109","7","2","27.59","-0.2136","-0.5017","24.73","-2.7812","7.8870","-228630","771370","-22.8630"
"INTEGRATED_CONTINUOUS","DS003163","삼성전자","0193L0","SHORT","10/20","3/30","NONE","164","157","7","3","31.71","-0.1466","-0.2989","21.60","-6.3061","7.1481","-228640","771360","-22.8640"
"INTEGRATED_CONTINUOUS","DS001774","삼성전자","0193L0","SHORT","3/30","3/20","20","110","104","6","3","23.64","-0.2317","-0.3925","14.75","-1.8645","4.4577","-228722","771278","-22.8722"
"INTEGRATED_CONTINUOUS","DS002963","삼성전자","0193W0","LONG","3/10","3/30","30","158","151","7","6","28.48","-0.1535","-0.4107","17.02","-2.6930","6.2249","-228755","771245","-22.8755"
"INTEGRATED_CONTINUOUS","DS001196","삼성전자","0193L0","SHORT","5/20","5/10","5","175","172","3","1","34.29","-0.1444","-0.2853","10.23","-2.6176","4.1693","-228804","771196","-22.8804"
"INTEGRATED_CONTINUOUS","DS000144","삼성전자","0193L0","SHORT","5/10","3/5","50","188","184","4","2","29.26","-0.1356","-0.2000","5.21","-1.4273","3.1436","-228871","771129","-22.8871"
"INTEGRATED_CONTINUOUS","DS001533","삼성전자","0193L0","SHORT","3/10","3/20","10","178","173","5","4","33.71","-0.1389","-0.3637","14.50","-3.6933","4.9480","-228988","771012","-22.8988"
"INTEGRATED_CONTINUOUS","DS003116","삼성전자","0193L0","SHORT","5/20","3/30","5","175","167","8","4","29.14","-0.1373","-0.3980","20.28","-6.4469","7.7967","-229056","770944","-22.9056"
"INTEGRATED_CONTINUOUS","DS003323","SK하이닉스","0193T0","LONG","20/30","3/30","30","47","45","2","2","21.28","-0.5388","-0.8080","19.21","-2.5571","6.2442","-229109","770891","-22.9109"
"INTEGRATED_CONTINUOUS","DS002347","삼성전자","0193L0","SHORT","10/30","5/20","NONE","122","116","6","2","24.59","-0.2068","-0.4499","16.76","-2.3429","6.3271","-229376","770624","-22.9376"
"INTEGRATED_CONTINUOUS","DS000428","삼성전자","0193L0","SHORT","10/30","3/5","5","92","92","0","1","27.17","-0.2814","-0.2189","4.41","-2.1324","1.5764","-229541","770459","-22.9541"
"INTEGRATED_CONTINUOUS","DS000249","SK하이닉스","0193T0","LONG","10/20","3/5","10","133","131","2","1","24.81","-0.1909","-0.3319","5.12","-2.1595","5.9960","-229748","770252","-22.9748"
"INTEGRATED_CONTINUOUS","DS002265","SK하이닉스","0193T0","LONG","5/30","5/20","10","104","97","7","2","27.88","-0.2324","-0.4952","15.85","-2.9952","8.9445","-229824","770176","-22.9824"
